code,date_time,open,high,low,close,avgPrice,volume,money,trans_num,raise_num,fall_num,possitive_buy_large_vol,possitive_sell_large_vol,possitive_buy_main_vol,possitive_sell_main_vol,possitive_buy_middle_vol,possitive_sell_middle_vol
300750_SZ,2023-01-03 14:08:00,388.65,388.66,388.45,388.63,388.58339,11800.0,4585284.0,88,,,0,0,1400,0,1800,1900
300750_SZ,2023-01-03 14:09:00,388.59,388.64,388.51,388.59,388.588661,12700.0,4935076.0,80,,,0,3000,0,0,1900,2300
300750_SZ,2023-01-03 14:10:00,388.64,388.8,388.64,388.8,388.708394,19300.0,7502072.0,96,,,0,7900,0,3000,1400,1900
300750_SZ,2023-01-03 14:11:00,388.81,389.0,388.8,389.0,388.869586,29000.0,11277218.0,147,,,0,11200,0,4700,1400,2200
300750_SZ,2023-01-03 14:12:00,389.02,389.3,389.02,389.3,389.174203,20700.0,8055906.0,126,,,0,1500,800,4700,2100,2800
300750_SZ,2023-01-03 14:13:00,389.35,389.8,389.35,389.56,389.444915,23010.0,8961127.5,119,,,0,9500,1000,3000,1500,3300
300750_SZ,2023-01-03 14:14:00,389.75,389.9,389.5,389.9,389.781532,55500.0,21632875.0,217,,,5900,16700,4900,3900,4700,7300
300750_SZ,2023-01-03 14:15:00,389.9,390.1,389.9,390.1,389.989293,33962.0,13244816.38,211,,,0,5600,3962,1900,1200,10300
300750_SZ,2023-01-03 14:16:00,390.01,390.22,390.01,390.19,390.138562,31300.0,12211337.0,195,,,3000,0,3300,4400,6100,5400
300750_SZ,2023-01-03 14:17:00,390.11,390.19,389.8,389.94,390.008141,31200.0,12168254.0,210,,,1400,0,2800,3800,10100,2400
300750_SZ,2023-01-03 14:18:00,389.87,389.99,389.87,389.99,389.922252,30200.0,11775652.0,132,,,0,15000,1200,3200,2900,3200
300750_SZ,2023-01-03 14:19:00,390.0,390.2,389.92,390.19,390.089312,43600.0,17007894.0,177,,,1400,12000,900,4700,2600,7300
300750_SZ,2023-01-03 14:20:00,390.17,390.2,390.17,390.2,390.183476,32800.0,12798018.0,174,,,2900,18300,1454,1000,5200,4800
300750_SZ,2023-01-03 14:21:00,390.21,391.11,390.21,391.11,390.604196,53954.0,21074658.8,299,,,2200,14100,3500,2200,6000,6700
300750_SZ,2023-01-03 14:22:00,391.0,391.78,391.0,391.71,391.563359,78300.0,30659411.0,411,,,2500,22800,4300,6400,5500,10800
300750_SZ,2023-01-03 14:23:00,391.71,391.71,391.32,391.49,391.463332,48262.0,18892803.33,328,,,3800,6700,3400,4300,6400,5500
300750_SZ,2023-01-03 14:24:00,391.49,391.51,391.16,391.48,391.412065,35600.0,13934269.5,226,,,6397,3303,1962,2403,6000,3442
300750_SZ,2023-01-03 14:25:00,391.29,391.44,391.29,391.38,391.610966,55297.0,21654911.6,298,,,0,14200,4300,4000,4100,12300
300750_SZ,2023-01-03 14:26:00,391.37,391.58,391.37,391.57,391.468193,24703.0,9670438.77,167,,,1600,1400,0,1600,2600,4300
300750_SZ,2023-01-03 14:27:00,391.58,391.98,391.58,391.7,391.696125,28797.0,11279673.32,186,,,6703,4000,1700,1800,6600,4300
300750_SZ,2023-01-03 14:28:00,391.91,391.92,391.57,391.79,391.735719,42403.0,16610769.7,238,,,6500,1400,0,4900,6500,6900
300750_SZ,2023-01-03 14:29:00,391.71,391.94,391.71,391.94,391.834414,30599.0,11989741.22,212,,,0,6500,700,3500,4500,4300
300750_SZ,2023-01-03 14:30:00,391.92,392.47,391.92,392.47,392.139007,44645.0,17507045.98,253,,,0,12702,2700,2800,3700,9800
300750_SZ,2023-01-03 14:31:00,392.47,392.57,391.91,392.01,392.282163,77200.0,30284182.98,415,,,13500,5400,9200,4700,8200,11200
300750_SZ,2023-01-03 14:32:00,392.01,392.01,391.35,391.35,391.672987,54701.0,21424904.07,286,,,5600,0,7500,4100,4000,3600
300750_SZ,2023-01-03 14:33:00,391.37,391.37,390.75,390.75,391.124988,40900.0,15997012.0,253,,,10000,1300,1700,2700,3500,6500
300750_SZ,2023-01-03 14:34:00,390.76,390.89,390.56,390.57,390.706411,24800.0,9689519.0,149,,,7000,0,1200,800,2600,2800
300750_SZ,2023-01-03 14:35:00,390.57,390.57,390.17,390.17,390.388987,22700.0,8861830.0,144,,,0,1700,1600,1600,3600,2300
300750_SZ,2023-01-03 14:36:00,390.18,390.18,390.01,390.04,390.034292,42400.0,16537454.0,232,,,13400,4100,5000,2600,4800,6000
300750_SZ,2023-01-03 14:37:00,390.05,390.43,390.03,390.39,390.207642,45913.0,17915603.47,257,,,3100,7100,3500,4500,6700,4700
300750_SZ,2023-01-03 14:38:00,390.35,390.35,390.03,390.03,390.100256,39100.0,15252920.0,228,,,7900,0,7800,1700,4600,4800
300750_SZ,2023-01-03 14:39:00,390.05,390.35,390.04,390.35,390.137523,32300.0,12601442.0,154,,,8200,6400,3200,3700,2500,4600
300750_SZ,2023-01-03 14:40:00,390.16,390.27,390.1,390.19,390.158732,20900.0,8154317.49,140,,,0,0,1000,2600,3100,3529
300750_SZ,2023-01-03 14:41:00,390.19,390.3,390.19,390.2,390.205,23400.0,9130797.0,131,,,9400,3100,2700,700,1800,2900
300750_SZ,2023-01-03 14:42:00,390.19,390.19,390.13,390.16,390.167872,28200.0,11002734.0,183,,,0,3700,2600,0,3300,5600
300750_SZ,2023-01-03 14:43:00,390.17,390.2,390.16,390.18,390.179452,31000.0,12095563.0,171,,,6800,5400,800,2000,2300,4000
300750_SZ,2023-01-03 14:44:00,390.15,390.15,389.92,389.92,390.059184,40500.0,15797396.94,285,,,5100,1500,3800,1600,8500,3100
300750_SZ,2023-01-03 14:45:00,389.72,389.94,389.34,389.41,389.55121,31400.0,12231908.0,203,,,3400,6500,2500,1800,4800,8800
300750_SZ,2023-01-03 14:46:00,389.86,390.11,389.86,390.08,389.899989,56203.0,21913549.06,253,,,4803,14000,4200,6500,2800,7700
300750_SZ,2023-01-03 14:47:00,390.1,390.17,390.1,390.11,390.132878,20500.0,7997724.0,123,,,2800,4000,0,2800,2600,600
300750_SZ,2023-01-03 14:48:00,390.09,390.09,389.92,389.92,390.010655,33600.0,13104358.0,175,,,8300,1900,5600,600,3200,4000
300750_SZ,2023-01-03 14:49:00,389.91,389.92,389.5,389.64,389.723101,42684.0,16634940.84,217,,,8600,16300,0,700,5300,6600
300750_SZ,2023-01-03 14:50:00,389.74,389.74,389.53,389.55,389.606654,38800.0,15116738.19,204,,,1500,9200,1300,800,3200,5800
300750_SZ,2023-01-03 14:51:00,389.55,389.56,389.53,389.54,389.547261,30299.0,11802892.46,180,,,3300,4800,2700,0,7172,7013
300750_SZ,2023-01-03 14:52:00,389.49,389.54,389.49,389.5,389.51073,33516.0,13054841.64,211,,,0,6700,3200,1200,4700,3900
300750_SZ,2023-01-03 14:53:00,389.52,389.59,389.5,389.58,389.549187,29529.0,11502997.95,175,,,3400,2000,1600,4500,2700,4787
300750_SZ,2023-01-03 14:54:00,389.64,389.9,389.6,389.67,389.750551,26700.0,10406339.7,182,,,3800,1900,2700,1000,2670,2800
300750_SZ,2023-01-03 14:55:00,389.67,389.79,389.62,389.78,389.689735,30200.0,11768630.0,218,,,0,6700,2800,1400,6800,4300
300750_SZ,2023-01-03 14:56:00,389.76,389.8,389.71,389.79,389.76695,33300.0,12979239.44,227,,,3300,3000,2312,4000,2912,3600
300750_SZ,2023-01-03 14:57:00,389.79,389.8,389.76,389.78,389.793892,39100.0,15240941.16,272,,,0,2200,3300,7700,5500,9900
300750_SZ,2023-01-03 14:58:00,389.82,390.0,389.82,390.0,389.949113,6400.0,2495674.32,37,,,0,0,0,0,0,0
300750_SZ,2023-01-03 14:59:00,390.0,390.0,390.0,390.0,,0.0,0.0,0,,,0,0,0,0,0,0
300750_SZ,2023-01-03 15:00:00,389.64,389.64,389.64,389.64,389.64,169690.0,66118011.6,447,,,120600,89481,26010,22168,55810,49973
300750_SZ,2023-01-04 09:30:00,386.5,386.5,386.5,386.5,386.5,104650.0,40447225.0,415,,,34900,15500,9700,8300,11200,9850
300750_SZ,2023-01-04 09:31:00,386.42,387.0,384.01,385.49,385.75911,364050.0,140435603.98,1485,,,63101,110149,18500,16248,56701,37900
300750_SZ,2023-01-04 09:32:00,385.43,385.43,383.5,383.99,384.257961,239284.0,91946782.04,968,,,52816,56468,10800,20768,23832,32700
300750_SZ,2023-01-04 09:33:00,383.85,383.99,383.03,383.12,383.61484,166716.0,63954731.72,945,,,46900,15700,9100,20300,20600,28500
300750_SZ,2023-01-04 09:34:00,383.15,383.15,382.05,382.3,382.555949,504024.0,192817379.8,1617,,,202000,86500,20800,50200,42600,47000
300750_SZ,2023-01-04 09:35:00,382.21,382.28,382.19,382.24,382.226021,274709.0,105000928.01,1244,,,44900,47218,19300,32300,26500,28200
300750_SZ,2023-01-04 09:36:00,382.41,383.6,382.27,383.42,382.897475,128700.0,49278905.0,671,,,18600,8700,12600,18000,25200,17900
300750_SZ,2023-01-04 09:37:00,383.37,384.35,383.32,384.0,383.67593,117700.0,45158657.0,490,,,12100,10500,17500,11000,14400,16100
300750_SZ,2023-01-04 09:38:00,384.29,384.29,383.6,383.79,384.122207,124600.0,47861627.0,703,,,14700,11400,13400,21000,15400,22000
300750_SZ,2023-01-04 09:39:00,383.69,384.16,383.69,384.08,383.975478,102600.0,39395884.0,563,,,6800,10800,10800,18800,11500,19100
300750_SZ,2023-01-04 09:40:00,383.97,384.19,383.7,384.12,384.012795,94100.0,36135604.0,491,,,6800,1700,17200,17800,13400,13700
300750_SZ,2023-01-04 09:41:00,384.14,385.45,384.12,385.11,384.980186,145500.0,56014617.0,759,,,4800,25500,11700,17000,18100,29200
300750_SZ,2023-01-04 09:42:00,385.11,385.18,384.1,384.29,384.884336,138500.0,53306480.56,610,,,51400,18126,7000,13100,13000,22700
300750_SZ,2023-01-04 09:43:00,384.19,384.22,383.58,384.22,383.889075,130918.0,50257989.88,657,,,19700,15800,9600,13500,13500,22300
300750_SZ,2023-01-04 09:44:00,384.03,384.48,384.0,384.4,384.316427,80600.0,30975904.0,422,,,5000,1600,11000,12200,13000,15800
300750_SZ,2023-01-04 09:45:00,384.52,384.52,384.4,384.43,384.449123,64300.0,24720078.58,437,,,6100,1700,6200,6500,8846,13240
300750_SZ,2023-01-04 09:46:00,384.11,384.43,383.04,383.06,383.697304,119300.0,45775088.4,679,,,23200,7760,13940,10140,16500,18960
300750_SZ,2023-01-04 09:47:00,383.05,383.38,383.0,383.38,383.025711,201900.0,77332891.0,764,,,68900,27200,12600,10600,25200,17400
300750_SZ,2023-01-04 09:48:00,383.09,383.5,383.09,383.5,383.262571,70000.0,26828380.0,356,,,9000,4200,8900,11300,8200,15500
300750_SZ,2023-01-04 09:49:00,383.43,383.86,383.37,383.49,383.596529,77500.0,29728731.0,434,,,19100,0,5300,9500,9300,13500
300750_SZ,2023-01-04 09:50:00,383.49,383.49,383.04,383.21,383.237482,95700.0,36675827.0,491,,,21500,2800,7000,8500,12700,16400
300750_SZ,2023-01-04 09:51:00,383.21,383.46,383.15,383.15,383.235424,126300.0,48402634.0,502,,,40600,18100,18100,4800,18100,22500
300750_SZ,2023-01-04 09:52:00,383.05,383.11,382.56,383.11,382.877707,195400.0,74814304.0,850,,,58200,9400,6000,15400,25100,24100
300750_SZ,2023-01-04 09:53:00,383.13,383.34,383.03,383.13,383.138175,68500.0,26244965.0,345,,,3600,1500,4100,6000,10700,17900
300750_SZ,2023-01-04 09:54:00,383.06,383.13,383.0,383.03,383.027146,79900.0,30603869.0,366,,,37900,4400,5500,8200,7100,19237
300750_SZ,2023-01-04 09:55:00,383.11,383.13,383.04,383.11,383.088936,58298.0,22333318.79,325,,,10463,1500,1900,5600,7000,11937
300750_SZ,2023-01-04 09:56:00,383.11,383.32,383.07,383.14,383.115186,82346.0,31548003.09,398,,,9463,9600,3200,7600,8609,22400
300750_SZ,2023-01-04 09:57:00,383.31,384.22,383.31,384.0,383.737128,53091.0,20372987.86,290,,,5600,3100,6600,3700,8000,7200
300750_SZ,2023-01-04 09:58:00,383.95,384.44,383.95,384.38,384.158976,65400.0,25123997.0,376,,,2000,18100,4500,9600,7700,16600
300750_SZ,2023-01-04 09:59:00,384.39,384.55,384.39,384.44,384.451564,64646.0,24853255.78,360,,,6700,9100,7800,4000,11600,10000
300750_SZ,2023-01-04 10:00:00,384.43,384.44,384.01,384.29,384.32611,54500.0,20945773.0,317,,,3600,9200,6800,11200,5900,21500
300750_SZ,2023-01-04 10:01:00,384.49,384.68,384.01,384.6,384.363466,140200.0,53887758.0,528,,,42000,18900,8200,9400,23800,11800
300750_SZ,2023-01-04 10:02:00,384.58,385.66,384.57,385.64,385.072965,127106.0,48945084.34,626,,,10200,33500,9094,12006,16900,15206
300750_SZ,2023-01-04 10:03:00,385.61,385.66,384.83,385.01,385.4283,105900.0,40816857.0,426,,,28494,4200,11006,12500,9900,11900
300750_SZ,2023-01-04 10:04:00,385.0,385.35,385.0,385.03,385.080242,78400.0,30190291.0,378,,,3500,3500,11400,8600,17200,13300
300750_SZ,2023-01-04 10:05:00,385.06,385.06,384.0,384.0,384.76633,100000.0,38476633.0,378,,,38400,4200,10400,10200,14000,11300
300750_SZ,2023-01-04 10:06:00,384.07,384.41,383.96,384.4,384.124586,88100.0,33841376.0,441,,,19900,3800,2500,14800,15000,15100
300750_SZ,2023-01-04 10:07:00,384.41,384.99,384.41,384.55,384.648033,72700.0,27963912.0,378,,,4500,15400,4400,12800,12500,8900
300750_SZ,2023-01-04 10:08:00,384.56,385.03,384.55,385.01,384.82643,76200.0,29323774.0,444,,,2000,6400,10300,9200,17000,11300
300750_SZ,2023-01-04 10:09:00,385.03,385.46,384.73,385.32,385.27479,138200.0,53244976.0,480,,,43100,25700,8800,12800,11700,18200
300750_SZ,2023-01-04 10:10:00,385.32,385.63,385.32,385.62,385.515031,81900.0,31573681.0,437,,,6100,16400,7000,12000,8200,20700
300750_SZ,2023-01-04 10:11:00,385.63,386.7,385.61,386.7,386.288192,147700.0,57054766.0,707,,,15600,47900,6100,4400,16600,18200
300750_SZ,2023-01-04 10:12:00,386.68,386.68,385.53,385.96,386.11485,90300.0,34866171.0,433,,,6300,0,10600,8900,11500,11600
300750_SZ,2023-01-04 10:13:00,385.94,385.97,385.87,385.91,385.944643,93900.0,36240202.0,428,,,0,37700,9000,14500,9400,15400
300750_SZ,2023-01-04 10:14:00,385.91,386.26,385.82,386.26,385.945996,138100.0,53299142.0,461,,,7900,48500,5000,9900,10400,9900
300750_SZ,2023-01-04 10:15:00,386.24,386.26,385.82,385.84,385.981182,84600.0,32654008.0,417,,,27700,16400,11300,6900,8500,7600
300750_SZ,2023-01-04 10:16:00,385.84,385.99,385.74,385.8,385.885323,89800.0,34652502.0,475,,,8900,16200,9500,9400,13900,11200
300750_SZ,2023-01-04 10:17:00,385.81,385.81,385.4,385.52,385.650791,53100.0,20478057.0,344,,,0,1800,8700,5100,15600,10100
300750_SZ,2023-01-04 10:18:00,385.53,385.53,384.93,385.5,385.103838,135327.0,52114947.11,589,,,16073,43554,10000,14200,17546,13927
300750_SZ,2023-01-04 10:19:00,385.26,385.59,385.26,385.59,385.434152,152000.0,58585991.17,552,,,12800,48700,10500,13700,15000,14000
300750_SZ,2023-01-04 10:20:00,385.58,385.59,384.72,384.72,385.246671,80500.0,31012357.0,408,,,14000,10400,11800,10300,13400,9700
300750_SZ,2023-01-04 10:21:00,385.05,385.75,385.02,385.17,385.237808,114118.0,43962568.18,557,,,22100,7000,10400,16800,16300,13000
300750_SZ,2023-01-04 10:22:00,385.08,385.4,385.08,385.4,385.221365,85000.0,32743816.0,465,,,4600,8700,4900,16200,11700,17700
300750_SZ,2023-01-04 10:23:00,385.46,385.55,384.7,384.7,385.330076,79400.0,30595208.0,462,,,10800,1300,12200,11400,13500,14700
300750_SZ,2023-01-04 10:24:00,385.08,385.4,385.02,385.32,385.240647,61800.0,23807872.0,314,,,3300,3600,5200,8200,9100,12300
300750_SZ,2023-01-04 10:25:00,385.31,385.32,384.64,384.64,385.03508,56500.0,21754482.0,346,,,7200,0,7300,8900,12700,11200
300750_SZ,2023-01-04 10:26:00,384.68,384.97,384.55,384.6,384.786466,83200.0,32014234.0,410,,,26600,6200,9400,13800,11500,14400
300750_SZ,2023-01-04 10:27:00,384.45,384.51,383.85,383.85,384.097785,131800.0,50624088.0,571,,,15600,14886,14800,24000,19514,12300
300750_SZ,2023-01-04 10:28:00,383.87,383.87,383.53,383.55,383.687821,69300.0,26589566.0,410,,,24600,4300,5600,8700,15900,17561
300750_SZ,2023-01-04 10:29:00,383.6,383.6,383.47,383.47,383.40908,118600.0,45472316.89,562,,,15000,7500,7900,8500,11500,18337
300750_SZ,2023-01-04 10:30:00,383.49,383.5,383.3,383.5,383.429987,75800.0,29063993.0,450,,,1400,10700,8000,12000,9200,18000
300750_SZ,2023-01-04 10:31:00,383.59,383.59,383.13,383.13,383.393137,91900.0,35233829.3,508,,,22900,3000,12600,11300,12700,18070
300750_SZ,2023-01-04 10:32:00,383.14,383.87,383.03,383.87,383.095133,177302.0,67923533.22,805,,,36200,28602,18400,16600,23000,15900
300750_SZ,2023-01-04 10:33:00,383.82,383.86,383.56,383.86,383.739751,76300.0,29279343.0,353,,,4800,16400,5800,9200,11400,13100
300750_SZ,2023-01-04 10:34:00,383.86,383.86,383.82,383.84,383.83929,62000.0,23798036.0,372,,,0,10500,5000,8600,13700,12000
300750_SZ,2023-01-04 10:35:00,383.84,383.84,383.52,383.73,383.788822,50100.0,19227820.0,311,,,2000,3600,6700,9300,8000,7400
300750_SZ,2023-01-04 10:36:00,383.68,383.69,383.2,383.2,383.42574,66900.0,25651182.0,342,,,3800,13800,3600,10100,8900,13600
300750_SZ,2023-01-04 10:37:00,383.26,383.26,383.06,383.1,383.137597,92800.0,35555169.0,436,,,20800,2500,6400,21600,11200,10900
300750_SZ,2023-01-04 10:38:00,383.12,383.5,383.1,383.49,383.255357,50400.0,19316070.0,332,,,2200,0,3700,10200,9200,7100
300750_SZ,2023-01-04 10:39:00,383.49,383.51,383.42,383.44,383.488439,55100.0,21130213.0,370,,,1900,2100,2400,7700,10700,11500
300750_SZ,2023-01-04 10:40:00,383.44,383.73,383.41,383.61,383.510769,53300.0,20441124.0,349,,,0,0,3300,8300,11700,12200
300750_SZ,2023-01-04 10:41:00,383.58,383.76,383.58,383.75,383.709142,53600.0,20566810.0,295,,,2300,8600,6700,5500,9700,6700
300750_SZ,2023-01-04 10:42:00,383.76,383.8,383.75,383.79,383.764292,46600.0,17883416.0,310,,,5700,0,4200,5300,9400,7000
300750_SZ,2023-01-04 10:43:00,383.79,383.96,383.78,383.96,383.84803,53800.0,20651024.0,314,,,0,6400,800,8200,10400,8000
300750_SZ,2023-01-04 10:44:00,383.99,384.0,383.96,384.0,383.986724,46400.0,17816984.0,313,,,1600,10000,2700,6800,9700,9100
300750_SZ,2023-01-04 10:45:00,383.99,384.32,383.98,384.08,384.02974,42300.0,16244458.0,275,,,2500,0,5000,10300,7300,5900
300750_SZ,2023-01-04 10:46:00,384.09,384.2,384.09,384.16,384.134437,57700.0,22164557.0,354,,,2600,1700,3400,12000,10700,11300
300750_SZ,2023-01-04 10:47:00,384.21,384.54,384.16,384.54,384.323153,38820.0,14919424.8,261,,,0,0,5000,6600,7300,8500
300750_SZ,2023-01-04 10:48:00,384.54,384.8,384.54,384.8,384.663623,46100.0,17732993.0,289,,,1700,2500,5100,12000,11200,8400
300750_SZ,2023-01-04 10:49:00,384.81,385.09,384.81,385.02,384.929835,54500.0,20978676.0,316,,,3100,0,4800,9500,15200,6200
300750_SZ,2023-01-04 10:50:00,385.01,385.48,385.01,385.34,385.208073,43600.0,16795072.0,310,,,1800,1300,2900,4100,12200,7400
300750_SZ,2023-01-04 10:51:00,385.5,385.5,385.32,385.4,385.395335,71600.0,27594306.0,423,,,1600,9700,5100,8800,18400,9900
300750_SZ,2023-01-04 10:52:00,385.42,385.42,384.94,385.08,385.254919,67900.0,26158809.0,385,,,4900,1700,7800,8300,16400,8400
300750_SZ,2023-01-04 10:53:00,384.91,385.08,384.81,384.81,384.918282,61800.0,23787949.8,348,,,0,9800,4200,9000,9500,13820
300750_SZ,2023-01-04 10:54:00,384.81,384.86,384.72,384.86,384.77979,52400.0,20162461.0,324,,,1900,1500,4500,8200,10900,12600
300750_SZ,2023-01-04 10:55:00,384.92,384.97,384.9,384.97,384.931635,46720.0,17984006.0,297,,,7100,0,5000,6400,9980,14800
300750_SZ,2023-01-04 10:56:00,384.96,385.19,384.96,385.18,385.046035,51200.0,19714357.0,308,,,1300,6300,4700,6400,9400,7000
300750_SZ,2023-01-04 10:57:00,385.13,385.17,385.0,385.0,385.11406,53700.0,20680625.0,352,,,1400,4200,3900,5700,14800,9800
300750_SZ,2023-01-04 10:58:00,385.06,385.06,384.87,384.88,384.977562,53000.0,20403810.8,330,,,0,1400,4800,8620,10280,13300
300750_SZ,2023-01-04 10:59:00,384.87,385.14,384.87,385.13,385.043245,72100.0,27761618.0,339,,,14500,7700,600,14500,9200,18600
300750_SZ,2023-01-04 11:00:00,385.13,385.18,385.12,385.17,385.147767,79472.0,30608463.36,376,,,22400,1300,5500,10700,12372,9400
300750_SZ,2023-01-04 11:01:00,385.18,385.18,385.04,385.12,385.138833,55700.0,21452233.0,333,,,0,2200,5000,12500,8300,11600
300750_SZ,2023-01-04 11:02:00,385.1,385.12,385.0,385.0,385.060642,32100.0,12360446.6,234,,,0,0,2800,4500,7680,6900
300750_SZ,2023-01-04 11:03:00,385.01,385.02,384.91,384.91,384.984254,35500.0,13666941.0,246,,,1800,2100,4400,4000,9000,13500
300750_SZ,2023-01-04 11:04:00,384.9,385.48,384.88,385.48,385.094752,82500.0,31770317.0,399,,,5100,20700,4200,14300,7500,17800
300750_SZ,2023-01-04 11:05:00,385.48,385.5,385.4,385.49,385.480613,55500.0,21394174.0,303,,,4600,1700,5700,8300,8700,8100
300750_SZ,2023-01-04 11:06:00,385.5,385.5,385.11,385.2,385.351904,54720.0,21086456.2,291,,,8900,0,4200,8000,8100,5700
300750_SZ,2023-01-04 11:07:00,385.15,385.15,385.0,385.05,385.082509,33000.0,12707722.8,213,,,0,0,3900,6500,10500,4300
300750_SZ,2023-01-04 11:08:00,385.01,385.02,384.79,384.79,384.930653,56080.0,21586911.0,311,,,4100,4920,8180,7500,10700,7900
300750_SZ,2023-01-04 11:09:00,384.8,384.8,384.1,384.24,384.493426,54000.0,20762645.0,323,,,3500,0,4400,6800,14500,10700
300750_SZ,2023-01-04 11:10:00,384.13,384.24,384.02,384.02,384.093188,51700.0,19857617.8,304,,,6200,0,9600,2900,16700,6600
300750_SZ,2023-01-04 11:11:00,384.04,384.13,384.02,384.13,384.049343,84040.0,32275506.8,363,,,11800,6600,7620,25900,11400,8700
300750_SZ,2023-01-04 11:12:00,384.12,384.13,384.12,384.13,384.124585,48200.0,18514805.0,287,,,7500,50000,5700,5000,8100,13700
300750_SZ,2023-01-04 11:13:00,384.13,384.33,384.12,384.32,384.147917,103200.0,39644065.0,249,,,16200,5300,5000,4800,6800,8200
300750_SZ,2023-01-04 11:14:00,384.32,384.32,384.21,384.31,384.308951,98200.0,37739139.0,266,,,0,56500,2200,6900,11000,13600
300750_SZ,2023-01-04 11:15:00,384.31,384.31,384.3,384.3,384.30737,88600.0,34049633.0,245,,,3900,50000,8000,4300,8200,7700
300750_SZ,2023-01-04 11:16:00,384.31,384.31,384.3,384.3,384.306662,100720.0,38707367.0,328,,,8200,5100,6600,9700,12900,11000
300750_SZ,2023-01-04 11:17:00,384.31,384.31,384.3,384.31,384.305562,54300.0,20867792.0,242,,,6380,50000,5500,9300,6500,10000
300750_SZ,2023-01-04 11:18:00,384.3,384.31,384.28,384.28,384.295878,55800.0,21443710.0,331,,,1900,3300,8100,8500,11220,8800
300750_SZ,2023-01-04 11:19:00,384.28,384.28,384.03,384.04,384.134226,50400.0,19360365.0,283,,,1700,4700,11300,7100,4300,11400
300750_SZ,2023-01-04 11:20:00,384.03,384.03,383.88,383.88,383.985995,42700.0,16396202.0,254,,,0,1900,5100,10880,11400,5400
300750_SZ,2023-01-04 11:21:00,383.88,383.88,383.67,383.67,383.784731,52000.0,19956806.0,300,,,5200,1400,4800,7700,10600,10400
300750_SZ,2023-01-04 11:22:00,383.66,383.66,383.3,383.3,383.462857,56700.0,21742344.0,330,,,5200,3600,8600,6800,11400,10400
300750_SZ,2023-01-04 11:23:00,383.33,383.75,383.3,383.75,383.43111,145900.0,55942599.0,409,,,4800,64600,7200,28100,9200,16700
300750_SZ,2023-01-04 11:24:00,383.75,383.75,383.67,383.7,383.727476,92300.0,35418046.0,233,,,0,14300,4800,3900,8000,8600
300750_SZ,2023-01-04 11:25:00,383.72,383.73,383.7,383.73,383.719088,35520.0,13629702.0,219,,,6600,2100,1200,4200,4800,9500
300750_SZ,2023-01-04 11:26:00,383.73,383.75,383.73,383.74,383.731148,94100.0,36109101.0,205,,,22000,89800,2000,4300,5300,10900
300750_SZ,2023-01-04 11:27:00,383.74,384.25,383.73,384.25,383.90838,104127.0,39975227.92,251,,,2400,59100,5900,9000,7400,14400
300750_SZ,2023-01-04 11:28:00,384.26,384.49,384.25,384.31,384.285083,36000.0,13834263.0,229,,,0,1800,2900,4800,9300,5200
300750_SZ,2023-01-04 11:29:00,384.35,384.35,384.3,384.3,384.328351,90620.0,34827835.2,247,,,1600,53600,4000,7200,8100,8820
300750_SZ,2023-01-04 11:30:00,384.32,384.34,384.31,384.31,384.319353,32700.0,12567242.85,217,,,0,0,5400,5300,4900,5315
300750_SZ,2023-01-04 13:01:00,384.32,384.99,384.31,384.48,384.391027,103200.0,39669154.0,579,,,4300,10100,17800,7600,26300,15885
300750_SZ,2023-01-04 13:02:00,384.35,384.46,383.98,384.2,384.172611,54000.0,20745321.0,327,,,1800,0,10200,5700,14600,11900
300750_SZ,2023-01-04 13:03:00,384.2,385.08,384.19,384.5,384.415322,60500.0,23257127.0,365,,,0,0,7500,6400,13400,15400
300750_SZ,2023-01-04 13:04:00,384.92,384.92,384.62,384.8,384.751282,47600.0,18314161.0,248,,,1800,5900,4900,6100,8200,11500
300750_SZ,2023-01-04 13:05:00,384.8,384.8,384.69,384.69,384.744421,137500.0,52902357.94,436,,,0,58100,14500,12300,25100,13400
300750_SZ,2023-01-04 13:06:00,384.58,384.67,384.1,384.36,384.318719,43700.0,16794728.0,227,,,2000,3400,7500,5400,8700,9100
300750_SZ,2023-01-04 13:07:00,384.35,384.35,384.0,384.09,384.131804,104200.0,40026534.0,355,,,4400,33900,10700,13200,21700,12500
300750_SZ,2023-01-04 13:08:00,384.09,384.09,383.96,383.96,384.041746,46400.0,17819537.0,272,,,1800,1500,2200,12500,13100,6400
300750_SZ,2023-01-04 13:09:00,383.98,383.98,383.82,383.83,383.890551,59900.0,22995044.03,325,,,0,3200,8800,14100,14500,8703
300750_SZ,2023-01-04 13:10:00,383.84,383.84,383.81,383.81,383.821281,48400.0,18576950.0,252,,,2100,5000,6400,6100,14900,5000
300750_SZ,2023-01-04 13:11:00,383.81,383.81,383.76,383.76,383.788825,50200.0,19266199.0,277,,,0,2100,3500,12900,14300,7800
300750_SZ,2023-01-04 13:12:00,383.78,383.78,383.75,383.75,383.760244,94100.0,36111839.0,359,,,18800,4300,5600,24900,11200,12600
300750_SZ,2023-01-04 13:13:00,383.74,383.75,383.7,383.71,383.729729,55400.0,21258627.0,274,,,4700,22200,12100,11900,12700,4700
300750_SZ,2023-01-04 13:14:00,383.75,383.75,383.7,383.73,383.724153,66700.0,25594401.0,314,,,8500,2200,6700,6600,14300,8200
300750_SZ,2023-01-04 13:15:00,383.73,383.73,383.64,383.68,383.713683,63800.0,24480933.0,317,,,10700,4400,9400,3500,14300,4600
