date,open,high,low,close,avgPrice,volume,money,trans_num,possitive_buy_large_vol,possitive_sell_large_vol,possitive_buy_main_vol,possitive_sell_main_vol,possitive_buy_middle_vol,possitive_sell_middle_vol
2023-01-04 ,384.3,384.32,384.29,384.3,384.308055,80700.0,31013660.0,358.0,1400.0,17100.0,6900.0,16300.0,14900.0,12700.0
2023-01-04 ,384.29,,384.21,,384.242754,55200.0,21210200.0,296.0,4700.0,2400.0,9100.0,8500.0,10200.0,14500.0
2023-01-04 ,384.22,384.22,384.21,384.22,384.216338,62800.0,24128786.0,382.0,3400.0,1900.0,9300.0,7100.0,13900.0,11600.0
2023-01-04 ,384.21,,383.9,383.9,,66400.0,25503825.0,424.0,,3300.0,11000.0,,,9300.0
2023-01-04 ,383.88,383.88,383.18,383.2,383.45384,100000.0,38345384.0,536.0,,,9600.0,10200.0,13200.0,17900.0
2023-01-04 ,383.14,383.18,382.9,383.06,382.986048,217100.0,83146271.0,855.0,77100.0,12200.0,21600.0,34800.0,37500.0,15400.0
2023-01-04 ,,383.07,383.03,383.05,383.061227,75000.0,28729592.0,427.0,7200.0,1400.0,3800.0,,11300.0,9000.0
2023-01-04 ,383.05,383.15,383.05,383.15,,59000.0,22603294.0,360.0,12800.0,,8300.0,4200.0,10400.0,14400.0
2023-01-04 ,383.15,383.16,383.11,383.11,383.137782,78000.0,29884747.0,426.0,1500.0,,9500.0,9100.0,11400.0,15400.0
2023-01-04 ,383.11,383.11,383.08,383.08,383.087895,47499.0,18196291.92,272.0,9600.0,,4200.0,7900.0,8700.0,
2023-01-04 ,383.09,383.09,383.08,383.08,383.082131,64300.0,24632181.0,342.0,7100.0,,8200.0,8800.0,10900.0,12500.0
2023-01-04 ,383.08,383.09,383.06,,383.075944,54000.0,20686101.0,350.0,1800.0,,6200.0,11300.0,10900.0,7900.0
2023-01-04 ,383.07,383.07,382.98,382.98,383.021168,120700.0,46230655.0,538.0,60400.0,18300.0,,34800.0,12400.0,16500.0
2023-01-04 ,382.94,382.94,382.88,382.88,382.945504,162600.0,62266939.0,717.0,25000.0,25062.0,8400.0,,,13400.0
2023-01-04 ,382.88,382.89,382.82,382.82,382.848995,99167.0,37965986.26,,11400.0,20300.0,6433.0,18434.0,10133.0,
2023-01-04 ,382.86,383.04,382.86,383.03,382.98176,,36344969.0,552.0,,1700.0,4400.0,15400.0,8100.0,8100.0
2023-01-04 ,,383.04,383.01,383.01,,95700.0,36655069.0,478.0,31700.0,2300.0,14300.0,20900.0,11500.0,11800.0
2023-01-04 ,383.01,383.02,383.01,383.02,383.014195,69600.0,26657788.0,357.0,5700.0,2100.0,12000.0,8900.0,,9200.0
2023-01-04 ,,383.01,382.99,382.99,383.005737,,26772101.0,354.0,8700.0,,8000.0,17000.0,9400.0,10200.0
2023-01-04 ,383.01,383.51,383.0,,383.064472,96601.0,37004411.02,,9300.0,9900.0,12100.0,19100.0,10000.0,
2023-01-04 ,383.5,383.52,383.43,383.52,,57312.0,21978876.0,,11000.0,1400.0,6600.0,16100.0,8000.0,8200.0
2023-01-04 ,383.52,,383.13,383.13,383.452625,67588.0,25916796.0,287.0,16800.0,2000.0,13100.0,6900.0,11700.0,6100.0
2023-01-04 ,383.46,383.46,383.03,,,72100.0,27622603.0,281.0,9800.0,,14500.0,8200.0,6900.0,9300.0
2023-01-04 ,383.04,383.39,383.03,383.21,383.103561,,17967557.0,241.0,7000.0,1700.0,6300.0,7200.0,9200.0,6400.0
2023-01-04 ,383.37,384.2,383.21,384.0,383.673037,67500.0,25897930.0,351.0,6900.0,9500.0,7200.0,8100.0,11700.0,
2023-01-04 ,384.0,384.1,383.94,383.94,384.01021,47700.0,,,14800.0,2700.0,9500.0,,7500.0,
2023-01-04 ,383.98,383.98,383.28,383.35,383.498508,38200.0,14649643.0,,6000.0,1600.0,8900.0,1200.0,11300.0,2500.0
2023-01-04 ,383.28,383.28,383.03,383.04,,41300.0,15822840.0,230.0,2200.0,1800.0,8500.0,2700.0,8600.0,3200.0
2023-01-04 ,383.05,383.37,383.03,383.37,383.076105,95000.0,36392230.0,327.0,2600.0,24100.0,9500.0,31200.0,5400.0,15700.0
2023-01-04 ,383.37,383.37,383.29,383.36,383.353402,,22426174.0,185.0,2900.0,21400.0,6900.0,8200.0,9500.0,4600.0
2023-01-04 ,,383.38,383.35,383.38,383.361683,51700.0,19819799.0,224.0,5700.0,8200.0,10000.0,7100.0,10000.0,8100.0
2023-01-04 ,383.39,,,383.4,,,14032058.0,184.0,1900.0,1400.0,8000.0,6500.0,5600.0,4600.0
2023-01-04 ,383.39,383.4,383.36,383.36,383.379624,42500.0,16293634.0,199.0,9600.0,2000.0,6000.0,5800.0,9500.0,3500.0
2023-01-04 ,383.35,383.35,383.17,383.17,383.305747,44200.0,16942114.0,213.0,3200.0,8300.0,13000.0,2600.0,8500.0,2300.0
2023-01-04 ,383.2,383.48,383.12,383.48,383.180826,130700.0,50081734.0,378.0,7400.0,50900.0,10700.0,26600.0,17000.0,14100.0
2023-01-04 ,383.5,383.83,383.47,,383.483618,59700.0,22893972.0,217.0,3500.0,6100.0,5600.0,,8800.0,
2023-01-04 ,,384.0,383.64,,383.754351,,,262.0,2200.0,12200.0,9200.0,7700.0,14600.0,
2023-01-04 ,383.93,383.93,383.42,383.42,383.517448,,16683009.0,222.0,,7500.0,5000.0,5200.0,8800.0,5800.0
2023-01-04 ,383.45,383.88,383.32,383.58,383.433556,49500.0,18979961.0,272.0,,4000.0,6800.0,5900.0,8500.0,7600.0
2023-01-04 ,,,,383.8,383.789937,63100.0,,269.0,12800.0,22000.0,2100.0,5500.0,,8100.0
2023-01-04 ,383.8,,383.61,383.61,383.755984,102100.0,39181486.0,310.0,,32900.0,10700.0,9500.0,12300.0,
2023-01-04 ,383.78,383.78,383.57,383.6,383.613521,85200.0,,,22400.0,20800.0,,7000.0,10500.0,6500.0
2023-01-04 ,383.88,,383.66,,383.644012,188200.0,72201803.0,262.0,,117700.0,,4700.0,,1800.0
2023-01-04 ,383.8,383.85,383.7,383.85,383.803221,71100.0,,281.0,10200.0,27100.0,11300.0,1100.0,8600.0,5400.0
2023-01-04 ,383.85,383.92,383.85,,383.875178,59100.0,22687023.0,225.0,6300.0,22000.0,4500.0,1000.0,9400.0,8100.0
2023-01-04 ,383.92,383.95,383.91,383.95,383.931499,48700.0,18697464.0,195.0,13600.0,11700.0,6800.0,3600.0,3000.0,6800.0
2023-01-04 ,383.94,384.38,,,384.200278,59250.0,22763866.5,269.0,16500.0,11700.0,6050.0,2300.0,9750.0,5500.0
2023-01-04 ,384.38,384.56,384.38,384.56,384.440376,66500.0,25565285.0,305.0,,8400.0,4500.0,3600.0,6900.0,6000.0
2023-01-04 ,384.52,384.71,384.52,384.7,384.656394,74600.0,28695367.0,,16200.0,16300.0,2600.0,4000.0,13500.0,9700.0
2023-01-04 ,384.7,384.88,384.69,,384.740046,64600.0,24854207.0,284.0,18000.0,11400.0,2900.0,4100.0,4700.0,7300.0
2023-01-04 ,384.88,384.9,384.79,384.79,,,31059484.0,,34700.0,13700.0,5600.0,3000.0,10100.0,4900.0
2023-01-04 ,384.79,384.79,384.57,384.58,384.675512,78200.0,30081625.0,,28300.0,18900.0,5900.0,1700.0,4400.0,2500.0
2023-01-04 ,384.57,384.57,384.19,384.2,384.388439,72400.0,,252.0,27500.0,10900.0,6700.0,7000.0,8000.0,4100.0
2023-01-04 ,384.2,384.2,383.84,383.84,384.039193,79300.0,30454308.0,302.0,17800.0,14000.0,7500.0,4800.0,10400.0,5600.0
2023-01-04 ,,383.85,383.76,383.76,383.800127,62800.0,24102648.0,228.0,,27700.0,5000.0,1300.0,5400.0,
2023-01-04 ,383.76,383.76,,383.7,,66400.0,25478647.0,252.0,12100.0,25100.0,7300.0,3900.0,6400.0,6100.0
2023-01-04 ,383.7,384.05,,,383.787937,69300.0,26596504.0,270.0,11800.0,12200.0,,4000.0,,6800.0
2023-01-04 ,384.03,384.03,383.98,384.02,383.998575,70900.0,27225499.0,265.0,7900.0,31500.0,3400.0,3700.0,6000.0,11600.0
2023-01-04 ,384.02,384.28,384.02,384.2,,43900.0,16864050.0,174.0,16000.0,1600.0,2300.0,5700.0,,7900.0
2023-01-04 ,384.27,384.4,384.22,384.38,,59700.0,22944607.0,212.0,16500.0,13200.0,3400.0,5200.0,7600.0,6100.0
2023-01-04 ,384.39,384.49,,,384.419056,65700.0,25256332.0,281.0,22000.0,1400.0,3700.0,1600.0,10900.0,5200.0
2023-01-04 ,384.44,384.44,384.4,384.41,384.427382,63800.0,24526467.0,252.0,20900.0,10400.0,3500.0,7000.0,10500.0,5800.0
2023-01-04 ,384.4,384.41,,384.39,384.404332,61600.0,23679306.83,272.0,,3800.0,5800.0,,8400.0,5200.0
2023-01-04 ,384.4,384.4,384.28,384.28,384.35225,51100.0,19640400.0,264.0,3200.0,5400.0,7300.0,3900.0,13100.0,5700.0
2023-01-04 ,384.28,384.28,383.96,383.97,384.043114,51700.0,19855029.0,,7000.0,2800.0,9700.0,1900.0,10800.0,8600.0
2023-01-04 ,,383.96,383.88,383.88,,37300.0,14320016.0,199.0,10500.0,6300.0,2000.0,3100.0,9500.0,4700.0
2023-01-04 ,383.89,383.89,383.77,383.8,383.836767,36500.0,14010042.0,249.0,1600.0,,3000.0,3600.0,7600.0,6200.0
2023-01-04 ,383.79,383.8,383.67,383.67,383.725577,46800.0,17958357.0,,3100.0,,6900.0,9800.0,8500.0,7200.0
2023-01-04 ,383.68,383.68,383.62,383.63,383.649771,57900.0,22213321.72,300.0,13700.0,4400.0,,9100.0,9000.0,
2023-01-04 ,383.62,383.63,383.61,383.63,383.621225,49710.0,19069811.1,297.0,7000.0,,8000.0,6082.0,11118.0,8700.0
2023-01-04 ,383.63,383.63,383.61,383.62,383.620177,56600.0,21712902.0,324.0,,2100.0,7900.0,8500.0,15800.0,11900.0
2023-01-04 ,383.63,383.63,383.47,383.47,383.553808,75100.0,28804891.0,431.0,4400.0,,11000.0,8900.0,11700.0,19900.0
2023-01-04 ,383.47,383.5,383.41,383.42,,,29218715.0,311.0,20900.0,5600.0,5100.0,15900.0,9000.0,13100.0
2023-01-04 ,,383.55,383.43,383.5,383.465438,60500.0,23199659.0,,2600.0,4400.0,7100.0,,,15500.0
2023-01-04 ,383.5,383.76,383.48,383.73,383.585653,47200.0,18105242.84,293.0,2800.0,3100.0,,,6500.0,10700.0
2023-01-04 ,383.73,383.73,383.65,383.66,383.681152,38900.0,14925196.82,248.0,4700.0,,4100.0,5200.0,5300.0,11100.0
2023-01-04 ,383.67,383.67,383.58,383.6,383.642342,72800.0,27929162.48,435.0,11500.0,2100.0,9200.0,9200.0,11400.0,
2023-01-04 ,383.6,383.6,383.54,383.56,383.581541,68400.0,26236977.38,394.0,8100.0,3600.0,8934.0,8400.0,9500.0,17866.0
2023-01-04 ,383.58,383.61,383.55,383.61,383.59532,62942.0,24144256.64,374.0,2000.0,5100.0,7500.0,7900.0,9300.0,14100.0
2023-01-04 ,383.61,384.03,383.61,383.91,383.834213,44636.0,17132823.95,271.0,3500.0,,5800.0,1700.0,5900.0,7600.0
2023-01-04 ,383.92,383.93,383.92,383.93,383.921579,1900.0,729451.0,11.0,,,,,,
2023-01-04 ,383.93,383.93,383.93,383.93,,,,,,,,,,
2023-01-04 ,384.01,384.01,384.01,384.01,384.01,213407.0,,442.0,,129941.0,25929.0,28200.0,28000.0,40562.0
2023-01-05 ,388.0,388.0,388.0,388.0,388.0,76286.0,29598968.0,440.0,,4900.0,5586.0,9114.0,7028.0,
2023-01-05 ,388.05,388.89,387.35,387.9,388.382003,425307.0,165181584.39,1947.0,159593.0,,35500.0,36200.0,52207.0,41800.0
2023-01-05 ,387.8,388.9,387.3,,,265026.0,102925372.03,1268.0,45683.0,,,24600.0,28400.0,31101.0
2023-01-05 ,388.84,389.38,,388.94,389.088495,310164.0,120681243.88,1368.0,31300.0,109400.0,19864.0,36664.0,27036.0,35700.0
2023-01-05 ,389.0,389.12,387.6,387.8,388.707582,158787.0,61721710.9,840.0,9313.0,34831.0,9313.0,15900.0,24087.0,19874.0
2023-01-05 ,387.58,387.77,387.13,387.36,,,35693588.0,509.0,10100.0,,9400.0,8900.0,15700.0,21100.0
2023-01-05 ,,387.59,386.99,387.59,387.251876,154807.0,59949301.24,,54500.0,23500.0,10100.0,21800.0,13300.0,24400.0
2023-01-05 ,387.5,,387.22,,,109393.0,42381738.75,,28700.0,,5600.0,15107.0,12200.0,17707.0
2023-01-05 ,387.2,387.5,387.1,387.48,387.231201,104100.0,40310768.0,500.0,10900.0,16100.0,5800.0,21600.0,11700.0,20800.0
2023-01-05 ,387.29,387.5,387.29,387.48,387.426379,54400.0,21075995.0,,3000.0,6800.0,1200.0,6500.0,6800.0,13500.0
2023-01-05 ,387.46,,,388.0,387.578157,94400.0,36587378.0,431.0,17700.0,31100.0,1900.0,10100.0,10100.0,17200.0
2023-01-05 ,388.17,388.68,387.87,,388.322612,136300.0,52928372.0,649.0,39100.0,5800.0,4200.0,15500.0,13600.0,20700.0
2023-01-05 ,387.9,388.16,387.89,388.02,388.024277,,26308046.0,363.0,7500.0,5000.0,6100.0,11500.0,9600.0,11600.0
2023-01-05 ,388.03,388.03,387.86,387.86,387.956814,54300.0,21066055.0,303.0,2900.0,3900.0,7100.0,,,14900.0
2023-01-05 ,387.84,387.86,387.21,387.21,,55900.0,21659132.0,297.0,18400.0,3700.0,4900.0,3600.0,7300.0,
2023-01-05 ,387.17,387.23,387.01,387.09,387.157964,,36121838.0,418.0,20400.0,18300.0,5200.0,12900.0,10000.0,15100.0
2023-01-05 ,,387.09,386.82,387.03,387.020694,129700.0,50196584.0,575.0,52100.0,7900.0,10700.0,7400.0,13900.0,20500.0
2023-01-05 ,,,386.96,386.99,386.999915,82800.0,32043593.0,350.0,16600.0,13900.0,7700.0,6700.0,8200.0,13100.0
2023-01-05 ,386.99,386.99,386.77,386.97,,62500.0,24179211.0,356.0,4300.0,8800.0,5300.0,6500.0,11500.0,12200.0
2023-01-05 ,386.8,386.96,386.8,386.93,386.908583,60700.0,23485351.0,317.0,12600.0,1500.0,,11400.0,5900.0,11500.0
2023-01-05 ,386.93,386.93,386.3,386.5,386.825078,77000.0,29785531.0,364.0,19200.0,7600.0,8500.0,8100.0,,12800.0
2023-01-05 ,386.3,386.3,385.18,,385.838667,81000.0,31252932.0,415.0,9600.0,4400.0,9800.0,10400.0,13800.0,14700.0
2023-01-05 ,385.31,385.77,385.01,385.54,385.33011,115621.0,44552252.63,521.0,6800.0,15500.0,8200.0,27400.0,9935.0,19465.0
2023-01-05 ,385.56,385.82,385.52,385.82,385.622077,56800.0,21903334.0,322.0,13200.0,3500.0,3400.0,4800.0,10100.0,9200.0
2023-01-05 ,385.79,385.82,385.68,385.72,385.775881,65300.0,25191165.0,370.0,19300.0,,5800.0,5200.0,10500.0,11300.0
2023-01-05 ,385.71,385.71,,385.61,385.65162,42600.0,16428759.0,244.0,5500.0,1700.0,6200.0,,8400.0,8400.0
2023-01-05 ,385.61,385.61,385.56,385.61,385.591515,66400.0,,374.0,4700.0,1700.0,12300.0,6800.0,12300.0,13961.0
2023-01-05 ,385.59,385.59,385.52,385.56,385.563972,,19316755.0,278.0,8400.0,,4600.0,8600.0,7500.0,11500.0
2023-01-05 ,385.55,385.8,385.55,,385.641723,58539.0,22575080.84,307.0,1600.0,2000.0,3200.0,7200.0,7200.0,13000.0
2023-01-05 ,385.79,,385.76,386.23,385.876111,,25699349.0,313.0,,28900.0,2700.0,9600.0,5900.0,11500.0
2023-01-05 ,,386.94,386.23,386.84,386.581724,61500.0,23774776.0,335.0,11200.0,11200.0,7700.0,5400.0,13300.0,5800.0
2023-01-05 ,,,386.13,,386.619846,84600.0,32708039.0,478.0,9400.0,5000.0,10800.0,,11500.0,18089.0
2023-01-05 ,386.5,386.99,386.14,386.95,386.677629,75089.0,29035236.5,374.0,11300.0,18200.0,4900.0,6500.0,8500.0,
2023-01-05 ,386.95,387.17,386.95,387.17,387.030168,59400.0,22989592.0,320.0,13800.0,5500.0,5500.0,2800.0,7300.0,12300.0
2023-01-05 ,387.17,387.85,387.12,387.49,,120218.0,46573542.8,474.0,12200.0,38000.0,8600.0,9900.0,16100.0,20800.0
2023-01-05 ,387.74,387.74,386.43,386.46,387.083613,80000.0,30966689.0,419.0,,2000.0,5600.0,10500.0,16400.0,14700.0
2023-01-05 ,386.57,387.0,386.46,386.49,386.707847,107300.0,41493752.0,439.0,35400.0,19500.0,6000.0,12700.0,11400.0,13300.0
2023-01-05 ,386.95,387.06,386.91,387.06,,,28520522.0,472.0,8500.0,,,5000.0,,
2023-01-05 ,387.29,387.47,387.1,387.4,387.383372,68500.0,,336.0,8600.0,8500.0,8000.0,8400.0,,12700.0
2023-01-05 ,387.4,387.66,387.39,387.6,387.48744,112500.0,43592337.0,558.0,11200.0,27800.0,12800.0,6600.0,11500.0,14900.0
2023-01-05 ,387.59,387.6,387.0,,387.443857,77000.0,29833177.0,372.0,18100.0,3000.0,10900.0,9800.0,12900.0,10300.0
2023-01-05 ,387.03,387.03,,386.56,386.626787,77500.0,29963576.0,423.0,12700.0,,4900.0,,8500.0,17000.0
2023-01-05 ,386.87,387.08,386.6,387.08,,104200.0,40325085.0,459.0,14300.0,19200.0,11800.0,12500.0,13200.0,
2023-01-05 ,387.03,387.53,387.03,387.49,387.301728,43400.0,16808895.0,268.0,1600.0,5100.0,1800.0,5700.0,8600.0,9200.0
2023-01-05 ,387.44,387.66,387.44,387.57,387.556406,40900.0,15851057.0,254.0,3000.0,,6600.0,5700.0,6000.0,9900.0
2023-01-05 ,387.55,387.57,387.12,387.18,387.45087,43700.0,,253.0,4900.0,4400.0,6900.0,2900.0,7500.0,8100.0
2023-01-05 ,387.12,387.68,387.12,387.66,387.544558,,53907448.0,438.0,,63700.0,7200.0,15300.0,13500.0,28400.0
2023-01-05 ,387.72,,387.24,387.3,387.558689,90800.0,35190329.0,334.0,8000.0,25300.0,7900.0,7500.0,11200.0,14300.0
2023-01-05 ,387.43,387.45,387.21,,387.335488,43000.0,16655426.0,223.0,4400.0,8000.0,3200.0,5400.0,6400.0,6400.0
2023-01-05 ,,387.31,387.2,387.21,387.223365,49234.0,19064555.16,258.0,2700.0,4700.0,5800.0,6400.0,7334.0,16200.0
2023-01-05 ,387.26,387.4,387.02,387.03,387.185991,63600.0,24625029.0,276.0,9300.0,10600.0,11800.0,1400.0,9600.0,12900.0
2023-01-05 ,387.03,387.3,387.0,387.26,387.109099,95500.0,36968919.0,328.0,20600.0,21600.0,8600.0,7900.0,11000.0,18300.0
2023-01-05 ,387.4,387.54,,387.49,387.414523,115400.0,44707636.0,365.0,31500.0,26800.0,9300.0,10100.0,5000.0,
2023-01-05 ,387.52,387.52,387.14,387.48,387.278703,87100.0,33731975.0,,10900.0,6700.0,,8300.0,14500.0,16900.0
2023-01-05 ,387.2,387.51,387.19,387.2,387.321425,84900.0,32883589.0,353.0,19000.0,11700.0,10500.0,12500.0,15000.0,
2023-01-05 ,,387.11,386.56,386.8,386.80879,,41543264.0,481.0,8100.0,10500.0,9700.0,,10900.0,22600.0
2023-01-05 ,386.86,387.2,386.86,387.2,386.94757,65422.0,25314883.9,288.0,1300.0,23000.0,,3500.0,4378.0,10622.0
2023-01-05 ,387.04,387.65,387.04,387.61,387.496875,101426.0,39302258.0,405.0,,43200.0,,10400.0,,14500.0
2023-01-05 ,387.63,387.66,387.58,387.65,387.638737,121900.0,,478.0,10700.0,31600.0,15500.0,10400.0,,14400.0
2023-01-05 ,387.65,388.15,387.65,388.15,387.834841,,82763955.0,798.0,,119600.0,16600.0,9300.0,,28000.0
2023-01-05 ,388.09,389.18,388.09,389.18,388.750752,289900.0,112698843.0,1005.0,38000.0,59800.0,26900.0,21600.0,18500.0,30500.0
2023-01-05 ,389.39,389.49,389.3,389.4,389.398673,285500.0,111173321.0,929.0,27300.0,121800.0,35300.0,13700.0,23900.0,
2023-01-05 ,389.47,389.47,389.26,389.3,389.36445,246500.0,95978337.0,733.0,13900.0,84000.0,9900.0,24500.0,,13500.0
2023-01-05 ,389.32,389.32,389.18,389.18,389.227267,,67647699.02,661.0,,70900.0,,10500.0,17600.0,10798.0
2023-01-05 ,389.19,389.19,389.0,389.05,389.092276,156400.0,60854032.0,658.0,15300.0,42500.0,19400.0,18800.0,18500.0,17400.0
2023-01-05 ,389.07,390.5,389.07,390.49,389.764753,344636.0,134326965.44,1221.0,34200.0,187000.0,11300.0,,11400.0,37200.0
2023-01-05 ,390.49,391.0,390.49,390.93,390.81857,283518.0,110804099.28,,,72100.0,,24200.0,27300.0,19818.0
2023-01-05 ,390.97,391.3,,391.3,391.091217,167473.0,65497219.41,753.0,21393.0,47200.0,10400.0,13107.0,12073.0,16100.0
2023-01-05 ,391.26,391.57,391.26,391.54,391.415289,109100.0,42703408.0,536.0,12900.0,31700.0,12100.0,10200.0,15500.0,11100.0
2023-01-05 ,391.55,391.77,391.36,391.42,,172700.0,67605554.0,762.0,32000.0,,13100.0,22300.0,17000.0,19600.0
2023-01-05 ,391.39,391.98,391.3,391.88,391.452492,151700.0,59383343.0,727.0,,34000.0,12700.0,,11400.0,31600.0
2023-01-05 ,391.9,393.0,391.9,392.98,392.47203,186700.0,73274528.0,942.0,12600.0,,15400.0,16100.0,18500.0,23300.0
2023-01-05 ,392.98,393.06,392.79,392.98,392.96196,214300.0,84211748.0,876.0,19800.0,69300.0,16000.0,25300.0,17300.0,21500.0
2023-01-05 ,392.89,,392.89,393.31,393.063919,,43141909.62,611.0,16142.0,9200.0,9800.0,11700.0,10558.0,15358.0
2023-01-05 ,,395.0,393.4,394.96,394.356054,204000.0,80448635.0,959.0,24600.0,49200.0,16900.0,17000.0,15800.0,33000.0
2023-01-05 ,394.91,394.91,393.5,394.66,394.295175,277900.0,109574629.0,1178.0,37000.0,55700.0,21200.0,25400.0,41200.0,39900.0
2023-01-05 ,,394.88,394.6,394.86,394.831159,203600.0,,944.0,26200.0,,16300.0,38000.0,,47100.0
2023-01-05 ,395.0,395.07,394.85,395.0,394.99101,182100.0,71927862.9,890.0,27559.0,19300.0,,6900.0,14400.0,21500.0
2023-01-05 ,394.95,394.99,394.8,394.8,394.926132,111100.0,43876293.3,567.0,9600.0,18000.0,8700.0,18300.0,11400.0,22855.0
2023-01-05 ,394.84,394.84,394.67,394.71,,89300.0,35252265.0,438.0,4300.0,27000.0,13400.0,11600.0,12000.0,30800.0
2023-01-05 ,394.8,394.85,394.67,394.77,394.801986,124869.0,,565.0,4700.0,16200.0,17369.0,12200.0,13000.0,14700.0
2023-01-05 ,,,394.33,394.34,394.472217,93800.0,37001494.0,444.0,16300.0,5200.0,15500.0,,,11300.0
2023-01-05 ,394.34,394.5,394.3,394.5,394.39959,87700.0,34588844.0,430.0,13800.0,9400.0,4600.0,10700.0,12500.0,
2023-01-05 ,,394.78,394.46,,394.59829,69600.0,27464041.0,358.0,,16500.0,3600.0,7700.0,10400.0,16200.0
2023-01-05 ,394.81,395.5,394.78,,395.087853,186300.0,73604867.0,797.0,8900.0,46400.0,8900.0,,12700.0,28400.0
2023-01-05 ,395.45,396.19,395.45,396.14,395.859192,112941.0,44708733.05,647.0,2600.0,11500.0,5200.0,13700.0,11800.0,17400.0
2023-01-05 ,396.28,397.36,396.28,397.33,396.819006,121841.0,48348824.5,,9700.0,1300.0,18000.0,5400.0,19100.0,16600.0
2023-01-05 ,397.33,398.8,397.33,398.8,398.244886,202600.0,80684414.0,963.0,38300.0,31500.0,20100.0,27600.0,20600.0,29200.0
2023-01-05 ,398.82,399.81,,399.81,399.077943,242600.0,96816309.0,1032.0,48500.0,55300.0,19500.0,22900.0,16300.0,
2023-01-05 ,399.83,400.88,399.79,400.58,400.060958,353023.0,141230719.49,1414.0,91880.0,68166.0,,44880.0,13200.0,41700.0
2023-01-05 ,400.48,400.48,398.82,399.0,399.525867,259657.0,103739688.0,1002.0,49700.0,,70200.0,36300.0,18000.0,29600.0
2023-01-05 ,399.35,399.35,398.2,398.77,398.767655,151400.0,60373423.0,676.0,10400.0,47900.0,6100.0,19600.0,,22700.0
2023-01-05 ,,399.36,398.48,398.65,399.020636,129000.0,51473662.0,543.0,22900.0,24100.0,11900.0,,14500.0,15100.0
2023-01-05 ,398.66,398.66,,397.86,398.342853,129000.0,51386228.0,495.0,48700.0,4800.0,,13700.0,10300.0,14800.0
2023-01-05 ,397.8,398.66,397.8,398.65,398.317158,103800.0,41345321.0,501.0,12300.0,33100.0,5500.0,10200.0,6500.0,10500.0
2023-01-05 ,,399.9,398.59,399.9,399.285041,121200.0,48393347.0,617.0,5000.0,47800.0,6700.0,9700.0,5000.0,14600.0
2023-01-05 ,399.9,400.0,399.9,399.93,399.971911,162700.0,65075430.0,,19900.0,16900.0,13700.0,25900.0,6900.0,34000.0
2023-01-05 ,399.93,400.2,399.92,400.2,400.053341,180500.0,72209628.0,777.0,26000.0,71900.0,13900.0,10100.0,10900.0,21600.0
2023-01-05 ,,400.64,400.19,400.51,,,47723222.92,644.0,12300.0,,10500.0,14400.0,,15000.0
2023-01-05 ,400.51,400.53,400.34,400.34,400.471571,100500.0,40247392.84,607.0,3900.0,10400.0,16500.0,18200.0,9744.0,
2023-01-05 ,400.39,400.39,399.8,400.03,400.173039,99700.0,39897252.0,533.0,4800.0,,,16100.0,10200.0,12200.0
2023-01-05 ,,401.88,400.0,,,,121588699.0,1292.0,15700.0,100100.0,15200.0,39600.0,11200.0,35100.0
2023-01-05 ,401.87,402.0,401.77,401.79,401.93067,229800.0,92363668.0,746.0,27900.0,93400.0,23100.0,28500.0,,14800.0
2023-01-05 ,401.7,401.97,,401.84,401.853899,99800.0,40105019.16,419.0,4300.0,33700.0,9300.0,12200.0,4700.0,13256.0
2023-01-05 ,,,401.77,401.77,401.826982,99400.0,39941602.0,450.0,12400.0,,14400.0,8300.0,4300.0,8600.0
2023-01-05 ,401.77,402.85,401.77,402.53,401.975348,,123933019.64,1031.0,25300.0,,21600.0,,13700.0,28800.0
2023-01-05 ,402.69,403.7,402.53,403.5,403.12417,158039.0,63709340.7,791.0,34900.0,19700.0,,15400.0,7900.0,
2023-01-05 ,403.5,403.89,403.44,403.74,,180100.0,72698850.0,823.0,34400.0,45000.0,26700.0,19000.0,11700.0,15500.0
2023-01-05 ,403.74,403.78,403.5,,403.698338,134621.0,54346274.02,646.0,,24700.0,19300.0,16921.0,9779.0,12500.0
2023-01-05 ,403.69,403.99,403.68,403.89,403.810052,135600.0,54756643.0,677.0,13700.0,,20000.0,21400.0,,15100.0
2023-01-05 ,403.88,404.96,403.88,404.96,404.53538,188300.0,,813.0,55200.0,35800.0,,29200.0,14800.0,15800.0
2023-01-05 ,404.94,405.03,404.9,405.01,404.969776,339200.0,137365748.0,,63900.0,54800.0,24900.0,51300.0,18300.0,36300.0
2023-01-05 ,405.05,405.8,404.99,405.49,405.320674,167700.0,67972277.0,897.0,19400.0,29800.0,19080.0,,16300.0,18400.0
2023-01-05 ,405.49,405.88,405.46,405.85,405.63065,98500.0,39954619.0,606.0,,16600.0,24100.0,10300.0,11100.0,9200.0
2023-01-05 ,405.78,405.78,405.17,,405.533399,142100.0,57626295.94,670.0,5800.0,33000.0,25900.0,22000.0,16300.0,
2023-01-05 ,405.13,,404.25,404.25,404.75541,132900.0,53791994.0,652.0,19800.0,,27000.0,22400.0,14500.0,16500.0
2023-01-05 ,404.31,405.16,404.25,404.5,404.730952,149010.0,60308959.2,793.0,18500.0,19700.0,,18800.0,16900.0,16200.0
2023-01-05 ,404.67,,,403.45,404.002437,,38461032.0,423.0,17700.0,20300.0,18500.0,8100.0,14700.0,8100.0
